trial_id,session_id,prolific_pid,global_trial_name,frame,f_pressed,j_pressed,relative_time_ms,counterbalance,rg_outcome,ground_truth_side,response_label,response_numeric,is_correct
12,1,sim_participant_001,E_C1_NO,82,0,0,2729.1,0,green,L,?,0,NA
12,1,sim_participant_001,E_C1_NO,83,0,0,2770.7,0,green,L,?,0,NA
12,1,sim_participant_001,E_C1_NO,84,0,0,2798.0,0,green,L,?,0,NA
12,1,sim_participant_001,E_C1_NO,85,0,0,2833.9,0,green,L,?,0,NA
12,1,sim_participant_001,E_C1_NO,86,0,0,2863.7,0,green,L,?,0,NA
12,1,sim_participant_001,E_C1_NO,87,0,0,2898.9,0,green,L,?,0,NA
12,1,sim_participant_001,E_C1_NO,88,0,0,2935.9,0,green,L,?,0,NA
12,1,sim_participant_001,E_C1_NO,89,0,0,2966.2,0,green,L,?,0,NA
12,1,sim_participant_001,E_C1_NO,90,0,0,3002.5,0,green,L,?,0,NA
12,1,sim_participant_001,E_C1_NO,91,0,0,3034.3,0,green,L,?,0,NA
12,1,sim_participant_001,E_C1_NO,92,0,0,3069.5,0,green,L,?,0,NA
12,1,sim_participant_001,E_C1_NO,93,1,0,3104.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,94,1,0,3132.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,95,1,0,3165.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,96,1,0,3200.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,97,1,0,3236.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,98,1,0,3264.6,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,99,1,0,3298.8,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,100,1,0,3333.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,101,1,0,3365.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,102,1,0,3399.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,103,1,0,3435.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,104,1,0,3459.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,105,1,0,3501.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,106,1,0,3533.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,107,1,0,3568.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,108,1,0,3601.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,109,1,0,3632.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,110,1,0,3665.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,111,1,0,3697.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,112,1,0,3737.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,113,1,0,3766.8,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,114,1,0,3801.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,115,1,0,3832.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,116,1,0,3865.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,117,1,0,3899.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,118,1,0,3934.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,119,1,0,3969.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,120,1,0,4003.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,121,1,0,4031.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,122,1,0,4066.6,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,123,1,0,4100.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,124,1,0,4133.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,125,1,0,4169.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,126,1,0,4200.8,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,127,1,0,4233.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,128,1,0,4263.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,129,1,0,4298.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,130,1,0,4334.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,131,1,0,4367.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,132,1,0,4402.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,133,1,0,4430.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,134,1,0,4469.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,135,1,0,4502.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,136,1,0,4532.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,137,1,0,4565.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,138,1,0,4603.6,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,139,1,0,4632.8,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,140,1,0,4664.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,141,1,0,4704.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,142,1,0,4733.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,143,1,0,4765.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,144,1,0,4802.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,145,1,0,4830.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,146,1,0,4865.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,147,1,0,4900.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,148,1,0,4934.6,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,149,1,0,4966.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,150,1,0,5001.6,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,151,1,0,5033.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,152,1,0,5069.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,153,1,0,5099.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,154,1,0,5134.6,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,155,1,0,5166.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,156,1,0,5201.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,157,1,0,5234.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,158,1,0,5264.8,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,159,1,0,5298.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,160,1,0,5333.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,161,1,0,5369.8,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,162,1,0,5399.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,163,1,0,5430.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,164,1,0,5469.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,165,1,0,5501.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,166,1,0,5535.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,167,1,0,5564.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,168,1,0,5598.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,169,1,0,5634.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,170,1,0,5662.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,171,1,0,5702.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,172,1,0,5732.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,173,1,0,5765.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,174,0,1,5797.6,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,175,0,1,5834.5,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,176,0,1,5865.4,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,177,0,1,5900.5,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,178,0,1,5933.7,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,179,0,1,5965.5,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,180,0,1,5998.8,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,181,0,1,6032.0,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,182,0,1,6066.0,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,183,0,1,6098.7,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,184,0,1,6129.5,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,185,0,1,6167.3,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,186,0,1,6199.1,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,187,0,1,6232.4,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,188,0,1,6266.8,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,189,1,0,6302.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,190,1,0,6335.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,191,1,0,6368.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,192,1,0,6399.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,193,1,0,6433.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,194,1,0,6463.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,195,1,0,6501.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,196,1,0,6529.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,197,1,0,6563.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,198,1,0,6599.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,199,1,0,6631.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,200,1,0,6669.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,201,1,0,6698.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,202,1,0,6733.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,203,1,0,6769.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,204,1,0,6798.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,205,1,0,6832.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,206,1,0,6866.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,207,1,0,6901.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,208,1,0,6933.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,209,1,0,6969.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,210,1,0,6997.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,211,1,0,7034.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,212,1,0,7062.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,213,1,0,7102.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,214,1,0,7135.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,215,1,0,7164.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,216,1,0,7200.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,217,1,0,7229.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,218,1,0,7266.6,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,219,1,0,7297.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,220,1,0,7333.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,221,1,0,7368.8,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,222,1,0,7399.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,223,1,0,7434.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,224,1,0,7466.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,225,1,0,7499.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,226,1,0,7536.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,227,1,0,7567.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,228,1,0,7601.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,229,1,0,7633.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,230,1,0,7666.8,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,231,1,0,7698.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,232,1,0,7733.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,233,1,0,7767.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,234,1,0,7798.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,235,1,0,7835.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,236,1,0,7866.8,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,237,1,0,7895.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,238,0,1,7935.4,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,239,0,1,7968.8,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,240,0,1,7998.9,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,241,0,1,8030.1,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,242,0,1,8066.7,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,243,0,1,8099.0,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,244,0,1,8133.7,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,245,0,1,8167.0,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,246,0,1,8201.9,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,247,0,1,8232.8,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,248,0,1,8265.6,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,249,0,1,8297.4,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,250,0,1,8334.9,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,251,0,1,8364.5,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,252,0,1,8400.4,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,253,0,1,8431.5,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,254,0,1,8464.8,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,255,0,1,8499.9,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,256,0,1,8537.3,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,257,0,1,8569.8,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,258,0,1,8599.4,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,259,0,1,8631.3,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,260,0,1,8666.2,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,261,0,1,8703.6,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,262,0,1,8730.4,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,263,0,1,8767.9,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,264,0,1,8800.4,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,265,0,1,8832.6,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,266,0,1,8864.0,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,267,0,1,8900.6,0,green,L,R,1,FALSE
12,1,sim_participant_001,E_C1_NO,268,1,0,8933.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,269,1,0,8967.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,270,1,0,9002.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,271,1,0,9031.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,272,1,0,9069.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,273,1,0,9101.6,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,274,1,0,9132.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,275,1,0,9164.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,276,1,0,9201.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,277,1,0,9234.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,278,1,0,9264.7,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,279,1,0,9298.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,280,1,0,9333.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,281,1,0,9364.9,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,282,1,0,9400.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,283,1,0,9434.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,284,1,0,9463.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,285,1,0,9499.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,286,1,0,9530.1,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,287,1,0,9567.0,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,288,1,0,9599.8,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,289,1,0,9634.2,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,290,1,0,9666.8,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,291,1,0,9700.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,292,1,0,9735.8,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,293,1,0,9766.3,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,294,1,0,9801.6,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,295,1,0,9831.6,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,296,1,0,9864.6,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,297,1,0,9900.4,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,298,1,0,9935.5,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,299,1,0,9965.8,0,green,L,L,-1,TRUE
12,1,sim_participant_001,E_C1_NO,300,1,0,10002.5,0,green,L,L,-1,TRUE
