trial_id,session_id,prolific_pid,global_trial_name,frame,f_pressed,j_pressed,relative_time_ms,counterbalance,rg_outcome,ground_truth_side,response_label,response_numeric,is_correct
99,6,test_1771917340168_pkshpv3,E_H2_O,31,0,0,1241.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,32,0,0,1281.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,33,0,0,1321.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,34,0,0,1361.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,35,0,0,1401.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,36,0,0,1441.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,37,0,0,1481.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,38,0,0,1521.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,39,0,0,1562.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,40,0,0,1601.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,41,0,0,1641.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,42,0,0,1681.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,43,0,0,1721.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,44,0,0,1761.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,45,0,0,1801.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,46,0,0,1842.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,47,0,0,1881.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,48,0,0,1921.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,49,0,0,1961.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,50,0,0,2001.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,51,0,0,2041.9999999999998,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,52,0,0,2081.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,53,0,0,2121.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,54,0,0,2162.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,55,0,0,2201.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,56,0,0,2241.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,57,0,0,2281.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,58,0,0,2321.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,59,0,0,2361.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,60,0,0,2401.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,61,0,0,2441.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,62,0,0,2481.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,63,0,0,2522.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,64,0,0,2561.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,65,0,0,2602.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,66,0,0,2641.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,67,0,0,2681.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,68,0,0,2722.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,69,0,0,2762.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,70,0,0,2802.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,71,0,0,2842.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,72,0,0,2882.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,73,0,0,2922.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,74,0,0,2962.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,75,0,0,3002.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,76,0,0,3042.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,77,0,0,3083.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,78,0,0,3122.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,79,0,0,3162.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,80,0,0,3202.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,81,0,0,3242.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,82,0,0,3282.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,83,0,0,3322.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,84,0,0,3362.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,85,0,0,3402.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,86,0,0,3442.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,87,0,0,3482.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,88,0,0,3522.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,89,0,0,3562.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,90,0,0,3602.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,91,0,0,3643.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,92,0,0,3683.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,93,0,0,3722.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,94,0,0,3762.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,95,0,0,3802.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,96,0,0,3842.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,97,0,0,3882.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,98,0,0,3922.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,99,0,0,3962.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,100,0,0,4002.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,101,0,0,4042.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,102,0,0,4082.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,103,0,0,4122.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,104,0,0,4162.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,105,0,0,4202.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,106,0,0,4242.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,107,0,0,4283.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,108,0,0,4322.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,109,0,0,4363.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,110,0,0,4402.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,111,0,0,4443.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,112,0,0,4482.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,113,0,0,4523.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,114,0,0,4563.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,115,0,0,4603.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,116,0,0,4643.0,0,red,R,?,0,NA
99,6,test_1771917340168_pkshpv3,E_H2_O,117,0,1,4683.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,118,0,1,4723.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,119,0,1,4763.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,120,0,1,4803.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,121,0,1,4843.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,122,0,1,4883.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,123,0,1,4923.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,124,0,1,4963.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,125,0,1,5003.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,126,0,1,5043.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,127,0,1,5083.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,128,0,1,5123.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,129,0,1,5163.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,130,0,1,5203.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,131,0,1,5242.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,132,0,1,5283.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,133,0,1,5323.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,134,0,1,5364.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,135,0,1,5403.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,136,0,1,5443.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,137,0,1,5483.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,138,0,1,5523.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,139,0,1,5563.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,140,0,1,5603.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,141,0,1,5643.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,142,0,1,5683.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,143,0,1,5723.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,144,0,1,5763.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,145,0,1,5803.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,146,0,1,5843.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,147,0,1,5883.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,148,0,1,5923.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,149,0,1,5963.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,150,0,1,6003.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,151,0,1,6043.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,152,0,1,6084.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,153,0,1,6123.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,154,0,1,6163.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,155,0,1,6203.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,156,0,1,6243.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,157,0,1,6283.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,158,0,1,6323.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,159,0,1,6363.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,160,0,1,6403.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,161,0,1,6444.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,162,0,1,6484.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,163,0,1,6523.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,164,0,1,6564.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,165,0,1,6604.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,166,0,1,6644.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,167,0,1,6684.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,168,0,1,6724.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,169,0,1,6763.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,170,0,1,6804.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,171,0,1,6843.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,172,0,1,6884.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,173,0,1,6924.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,174,0,1,6964.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,175,0,1,7004.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,176,0,1,7044.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,177,0,1,7084.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,178,0,1,7124.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,179,0,1,7164.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,180,0,1,7204.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,181,0,1,7244.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,182,0,1,7284.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,183,0,1,7324.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,184,0,1,7364.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,185,0,1,7404.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,186,0,1,7444.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,187,0,1,7484.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,188,0,1,7524.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,189,0,1,7564.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,190,0,1,7604.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,191,0,1,7644.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,192,0,1,7684.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,193,0,1,7724.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,194,0,1,7765.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,195,0,1,7804.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,196,0,1,7844.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,197,0,1,7884.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,198,0,1,7924.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,199,0,1,7965.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,200,0,1,8004.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,201,0,1,8044.000000000001,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,202,0,1,8084.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,203,0,1,8124.000000000001,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,204,0,1,8164.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,205,0,1,8204.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,206,0,1,8245.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,207,0,1,8285.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,208,0,1,8324.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,209,0,1,8365.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,210,0,1,8404.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,211,0,1,8445.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,212,0,1,8485.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,213,0,1,8525.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,214,0,1,8565.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,215,0,1,8605.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,216,0,1,8645.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,217,0,1,8686.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,218,0,1,8724.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,219,0,1,8765.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,220,0,1,8805.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,221,0,1,8845.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,222,0,1,8885.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,223,0,1,8925.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,224,0,1,8965.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,225,0,1,9005.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,226,0,1,9045.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,227,0,1,9085.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,228,0,1,9125.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,229,0,1,9166.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,230,0,1,9205.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,231,0,1,9245.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,232,0,1,9285.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,233,0,1,9325.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,234,0,1,9365.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,235,0,1,9405.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,236,0,1,9445.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,237,0,1,9485.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,238,0,1,9525.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,239,0,1,9565.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,240,0,1,9605.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,241,0,1,9645.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,242,0,1,9685.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,243,0,1,9726.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,244,0,1,9765.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,245,0,1,9805.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,246,0,1,9846.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,247,0,1,9885.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,248,0,1,9925.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,249,0,1,9966.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,250,0,1,10005.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,251,0,1,10045.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,252,0,1,10085.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,253,0,1,10125.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,254,0,1,10165.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,255,0,1,10206.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,256,0,1,10246.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,257,0,1,10286.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,258,0,1,10326.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,259,0,1,10366.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,260,0,1,10406.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,261,0,1,10446.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,262,0,1,10486.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,263,0,1,10526.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,264,0,1,10566.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,265,0,1,10606.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,266,0,1,10646.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,267,0,1,10686.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,268,0,1,10726.0,0,red,R,R,1,TRUE
99,6,test_1771917340168_pkshpv3,E_H2_O,269,0,1,10766.0,0,red,R,R,1,TRUE
